YEAR,ADMINSERV,ADULT,ALZHDEMENTIA,CHILDAD,CRISISTEAM2,FACILITYTYPE,FEESCALE,HEARIMPAIR,LANG,LANG_B,LANG16,LST,MHCONSUMER,MHDIAGEVAL,MHEMGCY,MHINTAKE,MHREFERRAL,PAYASST,POSTTRAUM,REVCHK1,STATEFUNDED,REVCHK2,REVCHK5,REVCHK8,SED,SETTINGIP,SETTINGOP,SETTINGRC,SPMI,SRVC113,SRVC31,SRVC62,SRVC63,TRAUMATICBRAIN,TREATMT,YOUNGADULTS
2010,1,-1,-1,-1,-1,7,-1,-1,-1,-1,-1,NC,-1,1,-1,1,1,-1,-1,-1,,-1,-1,-1,-1,0,1,0,-1,-1,-1,-1,-1,-1,0,-1
2010,0,-1,-1,-1,-1,2,-1,-1,-1,-1,-1,NC,-1,0,-1,1,1,-1,-1,-1,,-1,-1,-1,-1,1,0,0,-1,-1,-1,-1,-1,-1,0,-1
2010,1,-1,-1,-1,-1,7,-1,-1,-1,-1,-1,NC,-1,1,-1,1,1,-1,-1,-1,,-1,-1,-1,-1,0,1,0,-1,-1,-1,-1,-1,-1,1,-1
2010,1,-1,-1,-1,-1,7,-1,-1,-1,-1,-1,NC,-1,1,-1,1,1,-1,-1,-1,,-1,-1,-1,-1,0,1,0,-1,-1,-1,-1,-1,-1,1,-1
2010,0,-1,-1,-1,-1,7,-1,-1,-1,-1,-1,NC,-1,1,-1,1,1,-1,-1,-1,,-1,-1,-1,-1,0,1,0,-1,-1,-1,-1,-1,-1,1,-1
2010,1,-1,-1,-1,-1,7,-1,-1,-1,-1,-1,NC,-1,1,-1,1,1,-1,-1,-1,,-1,-1,-1,-1,0,1,0,-1,-1,-1,-1,-1,-1,1,-1
2010,1,-1,-1,-1,-1,7,-1,-1,-1,-1,-1,NC,-1,1,-1,1,1,-1,-1,-1,,-1,-1,-1,-1,0,1,0,-1,-1,-1,-1,-1,-1,0,-1
2010,1,-1,-1,-1,-1,2,-1,-1,-1,-1,-1,NC,-1,0,-1,0,1,-1,-1,-1,,-1,-1,-1,-1,1,0,0,-1,-1,-1,-1,-1,-1,1,-1
2010,1,-1,-1,-1,-1,7,-1,-1,-1,-1,-1,NC,-1,0,-1,0,0,-1,-1,-1,,-1,-1,-1,-1,0,1,0,-1,-1,-1,-1,-1,-1,0,-1
2010,-1,-1,-1,-1,-1,7,-1,-1,-1,-1,-1,NC,-1,-1,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,0,1,0,-1,-1,-1,-1,-1,-1,-1,-1
2010,-1,-1,-1,-1,-1,7,-1,-1,-1,-1,-1,NC,-1,-1,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,0,1,0,-1,-1,-1,-1,-1,-1,-1,-1
2010,-1,-1,-1,-1,-1,7,-1,-1,-1,-1,-1,NC,-1,-1,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,0,1,0,-1,-1,-1,-1,-1,-1,-1,-1
2010,-1,-1,-1,-1,-1,7,-1,-1,-1,-1,-1,NC,-1,-1,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,0,1,0,-1,-1,-1,-1,-1,-1,-1,-1
2010,-1,-1,-1,-1,-1,7,-1,-1,-1,-1,-1,NC,-1,-1,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,0,1,0,-1,-1,-1,-1,-1,-1,-1,-1
2010,-1,-1,-1,-1,-1,7,-1,-1,-1,-1,-1,NC,-1,-1,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,0,1,0,-1,-1,-1,-1,-1,-1,-1,-1
2010,-1,-1,-1,-1,-1,7,-1,-1,-1,-1,-1,NC,-1,-1,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,0,1,0,-1,-1,-1,-1,-1,-1,-1,-1
2010,-1,-1,-1,-1,-1,7,-1,-1,-1,-1,-1,NC,-1,-1,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,0,1,0,-1,-1,-1,-1,-1,-1,-1,-1
2010,-1,-1,-1,-1,-1,7,-1,-1,-1,-1,-1,NC,-1,-1,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,0,1,0,-1,-1,-1,-1,-1,-1,-1,-1
2010,-1,-1,-1,-1,-1,7,-1,-1,-1,-1,-1,NC,-1,-1,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,0,1,0,-1,-1,-1,-1,-1,-1,-1,-1
2010,1,-1,-1,-1,-1,3,-1,-1,-1,-1,-1,ND,-1,1,-1,1,1,-1,-1,-1,,-1,-1,-1,-1,0,0,1,-1,-1,-1,-1,-1,-1,1,-1
2010,1,-1,-1,-1,-1,2,-1,-1,-1,-1,-1,ND,-1,1,-1,1,0,-1,-1,-1,,-1,-1,-1,-1,1,0,0,-1,-1,-1,-1,-1,-1,0,-1
